,IXIC,RUA,VIX,DJI,GSPC,RUT,BTCUSDT,LTCUSDT,XRPUSDT,ETHUSDT
2018-08-16,7806.52002,1686.930054,13.45,25558.730469,2840.689941,1685.75,6311.75,55.29,0.29141999999999996,287.17
2018-08-17,7816.330078,1692.630005,12.64,25669.320313,2850.129883,1692.949951,6584.49,61.75,0.3672,317.51
2018-08-18,7817.889974,1694.109985333333,12.59,25699.11002633333,2852.436605,1694.863281,6387.96,57.04,0.32829,294.11
2018-08-19,7819.449869999998,1695.5899656666668,12.54,25728.89973966667,2854.743327,1696.776611,6477.53,57.67,0.34201,299.42
2018-08-20,7821.009765999999,1697.069946,12.49,25758.689453,2857.050049,1698.689941,6254.84,53.39,0.31499,270.51
2018-08-21,7859.169922,1702.640015,12.86,25822.289063,2862.959961,1718.050049,6480.0,56.42,0.33339,281.21
2018-08-22,7889.100098000001,1702.7600100000002,12.25,25733.599609,2861.820068,1722.540039,6360.89,55.14,0.3185,270.8
2018-08-23,7878.459961,1699.530029,12.41,25656.980469,2856.97998,1717.050049,6525.01,57.29,0.3263,275.99
2018-08-24,7945.97998,1710.130005,11.99,25790.349609,2874.689941,1725.6700440000004,6681.64,57.82,0.32646,281.19
2018-08-25,7969.953287333333,1714.130005,12.046666666666667,25876.779947666666,2882.039957333333,1726.5833739999998,6733.64,57.89,0.32702,277.55
2018-08-26,7993.9265946666665,1718.130005,12.103333333333332,25963.21028633333,2889.3899736666667,1727.496704,6700.0,56.99,0.32276,274.29
2018-08-27,8017.899901999999,1722.130005,12.16,26049.640625,2896.73999,1728.410034,6908.64,60.61,0.33901,287.71
2018-08-28,8030.040039,1722.839966,12.5,26064.019531,2897.52002,1728.4200440000004,7076.11,63.13,0.35128000000000004,295.44
2018-08-29,8109.689941,1732.119995,12.25,26124.570313,2914.040039,1734.75,7031.22,61.41,0.34494,288.4
2018-08-30,8088.359863,1724.810059,13.53,25986.919922,2901.129883,1732.3499760000002,6984.84,60.23,0.33518000000000003,283.89
2018-08-31,8109.540039,1726.089966,12.86,25964.820313,2901.52002,1740.75,7011.21,62.04,0.3353,281.41
2018-09-01,8104.9675292500015,1725.377472,12.935,25961.735352,2900.32000775,1738.90750125,7200.01,66.49,0.34699,295.71
2018-09-02,8100.395019499999,1724.6649779999998,13.01,25958.650391,2899.1199954999997,1737.0650024999998,7302.01,66.21,0.34253,295.41
2018-09-03,8095.82250975,1723.952484,13.085,25955.565430000002,2897.91998325,1735.22250375,7263.02,65.44,0.33493,289.09
2018-09-04,8091.25,1723.2399899999998,13.16,25952.480469,2896.719971,1733.380005,7359.06,67.6,0.33116,285.3
2018-09-05,7995.169922,1717.550049,13.91,25974.990234,2888.600098,1727.6500239999998,6700.0,57.82,0.27889,228.53
2018-09-06,7922.72998,1710.689941,14.65,25995.869141,2878.050049,1714.469971,6516.01,57.61,0.30179,229.7
2018-09-07,7902.540039,1706.9899899999998,14.88,25916.539063,2871.679932,1713.180054,6395.54,55.66,0.2869,215.22
2018-09-08,7909.746744666668,1708.229980333333,14.64,25896.71614633333,2873.496582333333,1714.610026333333,6185.05,53.07,0.27679000000000004,196.71
2018-09-09,7916.9534503333325,1709.4699706666665,14.4,25876.89322966667,2875.3132326666664,1716.0399986666666,6250.81,54.74,0.2766,195.81
2018-09-10,7924.160156,1710.709961,14.16,25857.070313,2877.129883,1717.469971,6312.0,54.34,0.27,197.15
2018-09-11,7972.470215,1716.390015,13.22,25971.060547,2887.889893,1718.4000239999998,6294.91,52.04,0.26314,185.18
2018-09-12,7954.22998,1716.8299559999996,13.14,25998.919922,2888.919922,1715.699951,6338.62,51.69,0.2699,183.12
2018-09-13,8013.709961,1724.8499760000002,12.37,26145.990234,2904.179932,1714.319946,6487.38,54.44,0.27933,210.68
2018-09-14,8010.040039,1726.3499760000002,12.07,26154.669922,2904.97998,1721.719971,6476.63,56.24,0.27571,208.82
2018-09-15,7971.956705666667,1722.5599773333333,12.606666666666667,26123.81966166667,2899.5866696666667,1715.663330333333,6514.96,56.22,0.28031,221.29
2018-09-16,7933.873372333333,1718.769978666667,13.143333333333333,26092.96940133333,2894.1933593333333,1709.6066896666666,6505.0,56.75,0.28121999999999997,220.17
2018-09-17,7895.790039,1714.97998,13.68,26062.119141,2888.800049,1703.550049,6248.69,52.07,0.2706,196.16
2018-09-18,7956.109863,1723.969971,12.79,26246.960938,2904.310059,1710.969971,6336.45,53.96,0.31897,208.17
2018-09-19,7950.040039,1724.380005,11.75,26405.759766,2907.949951,1702.930054,6391.89,54.27,0.32679,209.79
2018-09-20,8028.22998,1737.969971,11.8,26656.980469,2930.75,1720.180054,6492.0,56.53,0.44819,224.0
2018-09-21,7986.959961,1736.430054,11.68,26743.5,2929.669922,1712.319946,6759.02,60.83,0.56405,247.73
2018-09-22,7989.056640666668,1734.3367106666665,11.853333333333332,26683.016927,2926.236653666667,1709.9866126666668,6723.05,60.65,0.57368,241.01
2018-09-23,7991.153320333333,1732.243367333333,12.026666666666666,26622.533853999998,2922.8033853333336,1707.653279333333,6708.0,61.38,0.5719,244.5
2018-09-24,7993.25,1730.1500239999998,12.2,26562.050781,2919.3701170000004,1705.319946,6581.39,58.01,0.49358,228.06
2018-09-25,8007.470215,1728.8499760000002,12.42,26492.210938,2915.560059,1708.810059,6447.54,57.61,0.5256,219.62
2018-09-26,7990.370117,1721.689941,12.89,26385.279297,2905.969971,1691.609985,6465.12,57.18,0.513,214.42
2018-09-27,8041.970215,1725.8299559999996,12.41,26439.929688,2914.0,1690.530029,6689.13,63.28,0.54305,229.13
2018-09-28,8046.350098000001,1726.52002,12.12,26458.310547,2913.97998,1696.569946,6634.58,61.95,0.54025,221.84
2018-09-29,8043.333333666667,1727.4099936666669,12.08,26522.61067733333,2917.516682666667,1688.7099606666668,6596.38,61.61,0.56876,231.62
2018-09-30,8040.316569333332,1728.2999673333334,12.04,26586.91080766667,2921.053385333333,1680.849975333333,6626.57,61.21,0.58257,232.94
2018-10-01,8037.299805,1729.189941,12.0,26651.210938,2924.590088,1672.98999,6611.61,60.45,0.5776,231.61
2018-10-02,7999.549805,1726.469971,12.05,26773.939453,2923.429932,1656.040039,6525.79,59.46,0.5169199999999999,225.69
2018-10-03,8025.089844,1729.3299559999996,11.61,26828.390625,2925.51001,1671.290039,6510.0,57.56,0.5293,220.77
2018-10-04,7879.509765999999,1713.390015,14.22,26627.480469,2901.610107,1646.910034,6593.79,58.42,0.5294,222.66
2018-10-05,7788.450195,1703.040039,14.82,26447.050781,2885.570068,1632.109985,6635.65,58.93,0.5211,228.37
2018-10-06,7770.950195,1702.403361,15.11,26460.29361966667,2885.1900226666667,1631.2466633333331,6594.27,57.96,0.48963999999999996,225.4
2018-10-07,7753.450195,1701.7666829999998,15.4,26473.536458333336,2884.8099773333333,1630.3833416666666,6615.26,58.33,0.48268999999999995,226.14
2018-10-08,7735.950195,1701.130005,15.69,26486.779297,2884.429932,1629.52002,6673.01,59.66,0.49335,230.01
2018-10-09,7738.02002,1697.8299559999996,15.95,26430.570313,2880.340088,1621.869995,6656.61,59.03,0.48199,228.4
2018-10-10,7422.049805,1642.77002,22.959999,25598.740234,2785.679932,1575.410034,6631.0,58.46,0.46605,226.74
2018-10-11,7329.060059,1609.699951,24.98,25052.830078,2728.3701170000004,1545.380005,6252.68,51.36,0.38315,191.58
2018-10-12,7496.890137,1630.569946,21.309999,25339.990234,2767.129883,1546.680054,6298.01,53.74,0.42071000000000003,196.96
2018-10-13,7474.840169333333,1628.086629,21.306665666666664,25310.177083,2761.683268333333,1548.8166913333332,6332.93,54.05,0.4227,201.3
2018-10-14,7452.790201666668,1625.603312,21.303332333333334,25280.363932,2756.2366536666664,1550.953328666667,6339.34,52.61,0.40993999999999997,197.01
2018-10-15,7430.740234000001,1623.119995,21.299999,25250.550781,2750.790039,1553.089966,6752.5,56.16,0.46168000000000003,214.39
2018-10-16,7645.490234000001,1659.23999,17.620001000000006,25798.419922,2809.919922,1596.839966,6759.27,55.54,0.48352,215.09
2018-10-17,7642.700195,1657.829956,17.4,25706.679688,2809.209961,1589.599976,6740.89,55.27,0.48436999999999997,212.85
2018-10-18,7485.140137,1633.280029,20.059999,25379.449219,2768.780029,1560.75,6618.96,53.53,0.4675,206.24
2018-10-19,7449.029785,1630.050049,19.889999,25444.339844,2767.780029,1542.040039,6528.88,53.71,0.46076999999999996,205.0
2018-10-20,7455.5631509999985,1627.8300376666666,19.806665666666667,25402.029948,2763.813313666666,1541.193359333333,6588.4,54.28,0.46788,207.91
2018-10-21,7462.096517,1625.610026333333,19.723332333333328,25359.720052,2759.846598333333,1540.346679666667,6590.11,53.61,0.46458,207.49
2018-10-22,7468.629883,1623.390015,19.639999,25317.410156,2755.879883,1539.5,6581.2,53.12,0.46192,206.67
2018-10-23,7437.540039,1614.030029,20.709999,25191.429688,2740.689941,1526.589966,6553.51,53.33,0.47006000000000003,205.85
2018-10-24,7108.399901999999,1562.920044,25.23,24583.419922,2656.100098,1468.699951,6565.5,53.11,0.46402,205.35
2018-10-25,7318.339844,1592.209961,24.219999,24984.550781,2705.570068,1500.400024,6528.09,52.84,0.46351000000000003,203.93
2018-10-26,7167.209961,1565.939941,24.16,24688.310547,2658.689941,1483.819946,6538.63,52.56,0.46657,204.92
2018-10-27,7128.236653666668,1562.5232743333331,24.34000033333333,24606.513672,2652.876627333333,1481.649983666667,6505.6,52.25,0.46012,204.45
2018-10-28,7089.263346333332,1559.1066076666668,24.520000666666668,24524.716797,2647.0633136666665,1479.480021333333,6489.93,52.07,0.46471999999999997,204.99
2018-10-29,7050.290039,1555.689941,24.700001,24442.919922,2641.25,1477.310059,6344.5,49.21,0.44506,196.96
2018-10-30,7161.649901999999,1580.73999,23.35,24874.640625,2682.629883,1506.640015,6330.87,49.34,0.44748999999999994,197.27
2018-10-31,7305.899901999999,1597.709961,21.23,25115.759766,2711.73999,1511.410034,6371.93,49.93,0.45418000000000003,198.73
2018-11-01,7434.060059,1617.47998,19.34,25380.740234,2740.3701170000004,1544.97998,6410.0,50.61,0.46141000000000004,199.96
2018-11-02,7356.990234000001,1608.459961,19.51,25270.830078,2723.060059,1547.97998,6433.98,51.78,0.46299999999999997,202.35
2018-11-03,7347.610188666667,1610.8699543333335,19.659999666666668,25334.453125,2728.143392333333,1547.823323333333,6387.09,51.04,0.45713000000000004,200.31
2018-11-04,7338.230143333334,1613.2799476666669,19.809999333333334,25398.076172,2733.2267256666664,1547.666666666667,6485.85,54.6,0.46998999999999996,212.11
2018-11-05,7328.850098000001,1615.689941,19.959999,25461.699219,2738.310059,1547.51001,6468.99,53.91,0.5022,210.66
2018-11-06,7375.959961,1625.420044,19.91,25635.009766,2755.449951,1556.099976,6519.11,56.48,0.55523,220.74
2018-11-07,7570.75,1658.699951,16.360001,26180.300781,2813.889893,1582.160034,6578.46,54.47,0.5409,219.07
2018-11-08,7530.879883,1653.869995,16.719998999999998,26191.220703,2806.830078,1578.209961,6479.84,52.72,0.49693999999999994,212.79
2018-11-09,7406.899901999999,1637.22998,17.360001,25989.300781,2781.01001,1549.48999,6419.99,52.25,0.5044,210.77
2018-11-10,7338.223306999998,1626.4766436666666,18.390001,25788.59375,2762.746663666667,1539.256673,6433.05,52.48,0.50956,213.25
2018-11-11,7269.546712,1615.7233073333334,19.420001,25587.886719,2744.483317333333,1529.0233560000001,6449.81,51.46,0.5101899999999999,212.54
2018-11-12,7200.870117,1604.969971,20.450001,25387.179688,2726.219971,1518.790039,6453.07,51.26,0.5245,212.89
2018-11-13,7200.870117,1602.900024,20.02,25286.490234,2722.179932,1514.800049,6457.66,50.43,0.51736,209.84
2018-11-14,7136.390137,1590.599976,21.25,25080.5,2701.580078,1502.51001,5922.41,45.05,0.4846,187.43
2018-11-15,7259.029785,1608.26001,19.98,25289.269531,2730.199951,1524.119995,5753.4,44.78,0.48931,184.35
2018-11-16,7247.870117,1611.76001,18.139999,25413.220703,2736.27002,1527.530029,5655.94,42.89,0.47765,176.89
2018-11-17,7174.740071333334,1602.376668333333,18.793332666666668,25281.29361966667,2721.090006666667,1517.2000323333334,5628.29,42.43,0.49813,176.2
2018-11-18,7101.610025666668,1592.993326666667,19.446666333333333,25149.36653633333,2705.909993333333,1506.8700356666666,5662.0,42.61,0.5161100000000001,178.97
2018-11-19,7028.47998,1583.609985,20.1,25017.439453,2690.72998,1496.540039,4910.03,37.07,0.4825,150.81
2018-11-20,6908.819823999998,1555.420044,22.48,24465.640625,2641.889893,1469.01001,4558.86,33.8,0.44285,133.82
2018-11-21,6972.25,1562.680054,20.799999,24464.689453,2649.929932,1488.280029,4661.07,35.15,0.45366999999999996,138.23
2018-11-22,6955.614990000001,1558.345032,21.1599995,24375.319336,2641.2449954999997,1488.4800415,4370.0,32.11,0.42831,126.63
2018-11-23,6938.97998,1554.01001,21.52,24285.949219,2632.560059,1488.680054,4420.61,32.74,0.41447,125.02
2018-11-24,6986.603352666668,1561.953328666667,20.646666666666665,24404.046224,2646.190023,1494.440023,3932.44,29.73,0.37982,114.89
2018-11-25,7034.226725333334,1569.896647333333,19.773333333333333,24522.143228999998,2659.8199870000003,1500.199992,4085.78,31.49,0.382,118.67
2018-11-26,7081.850098000001,1577.839966,18.9,24640.240234,2673.449951,1505.959961,3862.2,30.18,0.36354000000000003,110.68
2018-11-27,7082.700195,1579.880005,19.02,24748.730469,2682.169922,1492.859985,3875.21,31.61,0.365,111.43
2018-11-28,7291.589844,1616.589966,18.49,25366.429688,2743.790039,1530.380005,4264.85,34.74,0.39203000000000005,122.9
2018-11-29,7273.080078,1613.150024,18.790001,25338.839844,2737.800049,1525.390015,4295.84,33.88,0.38149,117.98
2018-11-30,7330.540039,1625.98999,18.07,25538.460938,2760.169922,1533.27002,4041.32,32.21,0.36466,113.73
2018-12-01,7367.529948,1631.9600013333334,17.526667,25634.45052133333,2770.236653666667,1538.5000003333332,4190.02,34.17,0.37205,118.1
2018-12-02,7404.519856999998,1637.930012666667,16.983334000000006,25730.44010466667,2780.3033853333336,1543.729980666667,4161.01,33.82,0.36963,116.57
2018-12-03,7441.509765999999,1643.900024,16.440001000000002,25826.429688,2790.3701170000004,1548.959961,3884.01,30.9,0.34826999999999997,108.76
2018-12-04,7158.430176000002,1589.079956,20.74,25027.070313,2700.060059,1480.75,3951.64,31.13,0.35231,109.94
2018-12-05,7173.3449709999995,1588.130005,20.9650005,24987.3701175,2698.005005,1479.080017,3769.84,29.27,0.3395,102.71
2018-12-06,7188.259765999999,1587.180054,21.190001,24947.669922,2695.949951,1477.410034,3508.75,26.78,0.30919,91.0
2018-12-07,6969.25,1550.48999,23.23,24388.949219,2633.080078,1448.089966,3403.55,24.91,0.30114,93.05
2018-12-08,6986.340006666666,1550.9766436666666,23.033333,24400.386068,2634.626709,1446.426636,3410.93,24.22,0.30246999999999996,90.38
2018-12-09,7003.430013333334,1551.4632973333335,22.836666,24411.822917,2636.17334,1444.763306,3545.37,25.37,0.30914,93.26
2018-12-10,7020.52002,1551.949951,22.639999,24423.259766,2637.719971,1443.099976,3432.88,24.14,0.29956,89.91
2018-12-11,7031.830078,1550.849976,21.76,24370.240234,2636.780029,1440.130005,3380.39,23.41,0.29904000000000003,87.76
2018-12-12,7098.310059,1560.050049,21.459999,24527.269531,2651.070068,1455.319946,3445.0,24.13,0.30463,89.41
2018-12-13,7070.330078,1556.780029,20.65,24597.380859,2650.540039,1432.699951,3302.06,23.08,0.29934,86.34
2018-12-14,6910.660156,1528.359985,21.629999,24100.509766,2599.949951,1410.810059,3224.17,23.34,0.28815999999999997,83.82
2018-12-15,6858.350097333332,1517.443318333333,22.593332666666665,23931.333333666666,2581.946614333333,1399.9200443333332,3211.72,23.6,0.28422,83.76
2018-12-16,6806.040038666668,1506.5266516666668,23.55666633333333,23762.15690133333,2563.9432776666667,1389.030029666667,3228.67,25.52,0.28669,84.67
2018-12-17,6753.72998,1495.609985,24.52,23592.980469,2545.939941,1378.140015,3509.08,28.95,0.32721,94.02
2018-12-18,6783.910156,1495.719971,25.58,23675.640625,2546.159912,1377.180054,3652.98,29.89,0.34979,100.39
2018-12-19,6636.830078,1472.180054,25.58,23323.660156,2506.959961,1349.22998,3662.22,28.83,0.34468000000000004,98.74
2018-12-20,6528.410156,1448.560059,28.379999,22859.599609,2467.419922,1326.0,4049.62,32.18,0.37228,114.05
2018-12-21,6332.990234000001,1418.060059,30.110001,22445.369141,2416.6201170000004,1292.089966,3838.66,30.29,0.35428000000000004,107.69
2018-12-22,6286.300130000001,1424.2800539999996,32.096667333333336,22227.645833666666,2394.780110666667,1283.699992,3948.91,31.33,0.35644000000000003,115.2
2018-12-23,6239.610025999999,1430.500049,34.08333366666667,22009.92252633333,2372.9401043333332,1275.310018,3929.71,32.97,0.3669,129.03
2018-12-24,6192.919922,1436.720044,36.07,21792.199219,2351.100098,1266.920044,4008.01,32.68,0.40092,138.03
2018-12-25,6373.639892499999,1442.940039,33.24,22335.324219,2409.4000245,1298.3650515000002,3745.79,30.5,0.37598000000000004,127.6
2018-12-26,6554.3598630000015,1449.160034,30.41,22878.449219,2467.699951,1329.810059,3777.74,30.3,0.37253000000000003,129.35
2018-12-27,6579.490234000001,1454.340027,29.959999,23138.820313,2488.830078,1331.819946,3567.91,27.55,0.33368000000000003,113.8
2018-12-28,6584.52002,1459.52002,28.34,23062.400391,2485.73999,1337.920044,3839.26,31.8,0.36996999999999997,135.3
2018-12-29,6601.4399416666665,1463.726685,27.36666666666667,23150.753906666665,2492.776692666667,1341.4667156666667,3695.32,30.28,0.35593,132.89
2018-12-30,6618.359863333332,1467.93335,26.39333333333333,23239.10742233333,2499.813395333333,1345.0133873333332,3801.91,31.38,0.36489,137.77
2018-12-31,6635.279785,1472.140015,25.42,23327.460938,2506.850098,1348.560059,3702.9,29.9,0.34849,131.45
2019-01-01,6650.609863000001,1472.9000245,24.319999499999998,23336.850586,2508.4400635,1352.2350465,3797.14,31.48,0.3608,139.1
2019-01-02,6665.939941,1473.660034,23.219999,23346.240234,2510.030029,1355.910034,3858.56,32.67,0.36882,152.01
2019-01-03,6463.5,1438.76001,25.450001,22686.220703,2447.889893,1330.829956,3766.78,31.39,0.3524,146.3
2019-01-04,6738.859863,1488.530029,21.379999,23433.160156,2531.939941,1380.75,3792.01,31.76,0.35308,151.97
2019-01-05,6767.0633136666665,1492.796671333333,21.386666,23465.88997366667,2537.8566076666666,1388.956665,3770.96,34.33,0.34851,152.83
2019-01-06,6795.2667643333325,1497.0633136666668,21.393333,23498.61979133333,2543.7732743333336,1397.16333,3987.6,38.3,0.36041999999999996,153.86
2019-01-07,6823.470215,1501.329956,21.4,23531.349609,2549.689941,1405.369995,3975.45,37.35,0.36022,149.34
2019-01-08,6897.0,1517.140015,20.469999,23787.449219,2574.409912,1426.550049,3955.13,38.7,0.36073,147.6
2019-01-09,6957.080078,1524.619995,19.98,23879.119141,2584.959961,1438.810059,3966.65,38.17,0.3648,148.1
2019-01-10,6986.069823999998,1531.829956,19.5,24001.919922,2596.639893,1445.430054,3585.88,32.81,0.32464,124.95
2019-01-11,6971.47998,1531.880005,18.190001,23995.949219,2596.26001,1447.380005,3601.31,31.49,0.3258,124.65
2019-01-12,6949.626627333332,1528.92334,18.483334000000006,23967.246094,2591.710042333333,1442.5233563333334,3583.13,31.65,0.32556999999999997,123.35
2019-01-13,6927.773274666668,1525.966675,18.776667,23938.542969,2587.160074666667,1437.6667076666665,3476.81,29.59,0.31132,114.16
2019-01-14,6905.919922,1523.01001,19.07,23909.839844,2582.610107,1432.810059,3626.09,31.71,0.32871,126.95
2019-01-15,7023.830078,1538.77002,18.6,24065.589844,2610.300049,1445.219971,3553.06,30.75,0.3215,118.95
2019-01-16,7034.689941,1547.059998,19.040001,24207.160156,2616.100098,1454.699951,3591.84,31.29,0.3257,121.48
2019-01-17,7084.459961,1555.349976,18.059999,24370.099609,2635.959961,1467.25,3616.21,31.4,0.32489,121.54
2019-01-18,7157.22998,1575.359985,17.799999,24706.349609,2670.709961,1482.5,3594.87,30.77,0.32036,119.17
2019-01-19,7123.01245075,1569.68749975,18.549999,24630.882324000002,2661.25744625,1476.23748775,3665.3,32.0,0.3267,122.6
2019-01-20,7088.794921500001,1564.0150145,19.299999,24555.415039,2651.8049315000003,1469.9749755,3539.28,30.64,0.3168,117.47
2019-01-21,7054.577392249998,1558.34252925,20.049999,24479.947754,2642.35241675,1463.71246325,3526.9,30.82,0.31767,115.63
2019-01-22,7020.359863,1552.670044,20.799999,24404.480469,2632.899902,1457.449951,3570.93,31.41,0.31761999999999996,117.81
2019-01-23,7025.77002,1555.099976,19.52,24575.619141,2638.699951,1454.26001,3552.82,31.69,0.31415,116.44
2019-01-24,7073.459961,1558.880005,18.889999,24553.240234,2642.330078,1464.410034,3569.62,32.51,0.31593000000000004,116.39
2019-01-25,7164.859863,1573.310059,17.42,24737.199219,2664.76001,1482.849976,3565.29,32.69,0.31384,115.11
2019-01-26,7138.466634,1569.91503925,17.903333666666672,24667.539713666665,2657.790039333333,1479.7466636666666,3565.25,32.8,0.31258,115.34
2019-01-27,7112.073405,1566.5200195,18.38666733333333,24597.88020833333,2650.8200686666664,1476.6433513333334,3550.84,32.21,0.30646,112.05
2019-01-28,7085.680176000002,1563.12499975,18.870001,24528.220703,2643.850098,1473.540039,3434.15,30.94,0.29223000000000005,105.5
2019-01-29,7028.290039,1559.72998,19.129999,24579.960938,2640.0,1471.449951,3411.04,30.81,0.28693,104.45
2019-01-30,7183.080078,1583.040039,17.66,25014.859375,2681.050049,1486.939941,3458.18,31.68,0.32109,108.29
2019-01-31,7281.740234000001,1596.540039,16.57,24999.669922,2704.100098,1499.420044,3434.1,31.41,0.30911,106.44
2019-02-01,7263.870117,1599.069946,16.139999,25063.890625,2706.530029,1502.050049,3462.07,32.65,0.30624,106.73
2019-02-02,7291.760090999999,1602.8833006666666,16.003332666666665,25122.383463666665,2712.643391666667,1507.2133789999998,3504.77,34.59,0.3103,110.42
2019-02-03,7319.650065000002,1606.6966553333334,15.866666333333333,25180.87630233333,2718.756754333333,1512.376709,3458.11,33.44,0.30219,107.36
2019-02-04,7347.540039,1610.51001,15.73,25239.369141,2724.8701170000004,1517.540039,3463.22,34.09,0.29939,107.68
2019-02-05,7402.080078,1617.800049,15.57,25411.519531,2737.699951,1520.22998,3471.59,34.34,0.29972,107.27
2019-02-06,7375.279785,1614.280029,15.38,25390.300781,2731.610107,1518.02002,3405.37,32.79,0.2894,104.5
2019-02-07,7288.350098000001,1599.969971,16.370001000000002,25169.529297,2706.050049,1505.630005,3398.4,33.24,0.29145,104.48
2019-02-08,7298.200195,1601.140015,15.72,25106.330078,2707.879883,1506.390015,3659.04,42.99,0.31205,119.25
2019-02-09,7301.433430666668,1601.993327,15.803333333333335,25088.589843666665,2708.5199383333334,1510.58667,3665.18,44.68,0.31215,119.19
2019-02-10,7304.666666333333,1602.846639,15.886666666666667,25070.84960933333,2709.1599936666667,1514.783325,3680.06,46.79,0.30988000000000004,125.12
2019-02-11,7307.899901999999,1603.699951,15.97,25053.109375,2709.800049,1518.97998,3631.05,42.9,0.30255,120.89
2019-02-12,7414.620117,1624.199951,15.43,25425.759766,2744.72998,1538.22998,3631.46,43.89,0.30514,122.41
2019-02-13,7420.379883,1629.01001,15.65,25543.269531,2753.030029,1542.939941,3609.4,41.61,0.30382,121.86
2019-02-14,7426.950195,1625.47998,16.219998999999998,25439.390625,2745.72998,1545.109985,3590.56,41.26,0.30080999999999997,120.42
2019-02-15,7472.410156,1643.449951,14.91,25883.25,2775.600098,1569.25,3602.47,42.58,0.30194,121.67
2019-02-16,7476.000121999998,1644.1149595000004,14.9025,25885.26757825,2776.640076,1570.55499275,3618.41,43.34,0.30077,122.67
2019-02-17,7479.590088,1644.779968,14.895,25887.2851565,2777.680054,1571.8599855,3667.58,43.91,0.30318,133.75
2019-02-18,7483.180054,1645.4449765000002,14.8875,25889.30273475,2778.720032,1573.16497825,3898.6,47.84,0.32194,145.69
2019-02-19,7486.77002,1646.109985,14.88,25891.320313,2779.76001,1574.469971,3907.79,47.14,0.32238,143.44
2019-02-20,7489.069823999998,1649.109985,14.02,25954.439453,2784.699951,1581.660034,3969.74,51.5,0.3315,148.44
2019-02-21,7459.709961,1643.22998,14.46,25850.630859,2774.879883,1575.550049,3937.31,48.94,0.3207,145.69
2019-02-22,7527.540039,1654.540039,13.51,26031.810547,2792.669922,1590.060059,3962.0,49.19,0.32105,147.36
2019-02-23,7536.513346333332,1655.1733396666666,13.956666666666667,26051.856771000002,2793.816650333333,1589.6433923333332,4117.76,51.4,0.33200999999999997,157.79
2019-02-24,7545.486653666668,1655.8066403333335,14.403333333333332,26071.902995,2794.963378666667,1589.2267256666669,3743.56,43.75,0.29757,132.1
2019-02-25,7554.459961,1656.439941,14.85,26091.949219,2796.110107,1588.810059,3827.92,45.4,0.32731,137.87
2019-02-26,7549.299805,1655.2999875,15.17,26057.980469,2793.899902,1577.47998,3809.23,44.76,0.31658000000000003,136.22
2019-02-27,7554.509765999999,1654.160034,14.7,25985.160156,2792.379883,1581.050049,3818.07,45.16,0.31067,135.02
2019-02-28,7532.529785,1649.219971,14.78,25916.0,2784.48999,1575.550049,3813.69,45.61,0.3139,135.34
2019-03-01,7595.350098000001,1660.609985,13.57,26026.320313,2803.689941,1589.640015,3823.0,47.05,0.31564000000000003,135.32
2019-03-02,7589.42334,1658.02249125,13.923333333333336,25957.430339,2800.063313666666,1584.906657,3819.93,48.49,0.31382,132.56
2019-03-03,7583.496581999999,1655.4349975,14.276666666666667,25888.540365,2796.436686333333,1580.173299,3807.75,47.86,0.31114,130.6
2019-03-04,7577.569823999998,1652.84750375,14.63,25819.650391,2792.810059,1575.439941,3715.3,45.78,0.30207,125.65
2019-03-05,7576.359863,1650.26001,14.74,25806.630859,2789.649902,1568.280029,3857.73,52.52,0.31471,136.72
2019-03-06,7505.919922,1637.1600345000002,15.74,25673.460938,2771.449951,1536.819946,3861.84,55.37,0.31629,137.4
2019-03-07,7421.459961,1624.060059,16.59,25473.230469,2748.929932,1523.630005,3873.64,56.73,0.31311,136.81
2019-03-08,7408.140137,1620.699951,16.049999,25450.240234,2743.070068,1521.880005,3864.89,55.61,0.30775,133.52
2019-03-09,7458.113444333334,1628.756632333333,15.476666,25517.12044233333,2756.480061666666,1530.880005,3943.04,57.78,0.31389,137.27
2019-03-10,7508.086751666668,1636.8133136666668,14.903332999999998,25584.00065066667,2769.8900553333333,1539.880005,3916.82,56.59,0.31289,135.37
2019-03-11,7558.060059,1644.869995,14.33,25650.880859,2783.300049,1548.880005,3871.61,54.82,0.30992,132.67
2019-03-12,7591.029785,1649.469971,13.77,25554.660156,2791.52002,1549.829956,3882.73,56.58,0.31031,133.57
2019-03-13,7643.410156,1660.25,13.41,25702.890625,2810.919922,1555.880005,3866.0,55.29,0.31332,131.65
2019-03-14,7630.910156,1658.359985,13.5,25709.939453,2808.47998,1549.640015,3877.12,55.94,0.31131,132.2
2019-03-15,7688.529785,1665.839966,12.88,25848.869141,2822.47998,1553.540039,3923.76,58.52,0.31473,136.56
2019-03-16,7697.179849999998,1668.089966,12.953333333333333,25870.61263033333,2825.966633666667,1557.0033773333332,4005.98,61.21,0.31868,140.92
2019-03-17,7705.829915,1670.339966,13.026666666666667,25892.35611966667,2829.4532873333333,1560.466715666667,3981.14,60.47,0.3154,138.67
2019-03-18,7714.47998,1672.589966,13.1,25914.099609,2832.939941,1563.930054,3987.81,59.17,0.31451999999999997,137.59
2019-03-19,7723.950195,1671.180054,13.56,25887.380859,2832.570068,1554.98999,4015.53,59.52,0.31594,138.55
2019-03-20,7728.970215,1665.25,13.91,25745.669922,2824.22998,1543.160034,4043.04,60.27,0.31779,139.01
